,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
12087,44,0
12088,11,1
12089,9,0
12090,1,0
12091,1,0
12092,0,3
12093,53,0
12094,1,0
12095,11,162
12096,1,0
12097,1,0
12098,53,0
12099,1,0
12100,25,0
12101,24,0
12102,53,0
12103,2,0
12104,2,0
12105,1,4
12106,24,0
12107,5,0
12108,1,0
12109,1,1
12110,86,15
12111,0,3
12112,13,0
12113,2,0
12114,194,0
12115,11,162
12116,11,162
12117,11,162
12118,1,0
12119,18,0
12120,194,0
12121,11,162
12122,1,5
12123,1,5
12124,47,0
12125,30,0
12126,1,0
12127,1,0
12128,16,0
12129,76,0
12130,1,0
12131,21,0
12132,1,0
12133,11,162
12134,6,0
12135,24,0
12136,53,0
12137,2,0
12138,53,0
12139,53,0
12140,0,56
12141,3,0
12142,3,0
12143,0,1
12144,41,0
12145,22,0
12146,8,5
12147,1,0
12148,1,8
12149,1,0
12150,0,4
12151,1,0
12152,1,0
12153,64,0
12154,1,0
12155,1,0
12156,9,0
12157,1,0
12158,46,0
12159,1,0
12160,1,0
12161,1,0
12162,33,2
12163,1,0
12164,1,0
12165,0,1
12166,1,0
12167,1,0
12168,3,0
12169,53,0
12170,53,0
12171,29,1
12172,2,0
12173,0,1
12174,1,1
12175,1,0
12176,2,13
12177,1,0
12178,10,0
12179,54,0
12180,1,4
12181,2,0
12182,14,0
12183,53,0
12184,53,0
12185,0,26
12186,2,0
12187,21,1
12188,1,0
12189,1,1
12190,0,1
12191,1,0
12192,34,0
12193,34,0
12194,5,4
12195,54,0
12196,1,0
12197,194,0
12198,0,4
12199,44,0
12200,21,1
12201,0,2
12202,1,0
12203,0,1
12204,53,0
12205,53,0
12206,4,0
12207,3,0
12208,1,0
12209,1,0
12210,1,0
12211,1,0
12212,53,0
12213,194,0
12214,1,0
12215,27,0
12216,1,0
12217,1,0
12218,2,0
12219,2,0
12220,1,0
12221,1,0
12222,1,0
12223,1,0
12224,194,0
12225,24,0
12226,1,0
12227,29,3
12228,10,0
12229,41,0
12230,10,19
12231,1,0
12232,1,0
12233,1,0
12234,179,0
12235,4,0
12236,0,2
12237,1,0
12238,0,1
12239,0,2
12240,3,0
12241,1,0
12242,10,19
12243,0,2
12244,1,0
12245,0,2
12246,1,0
12247,1,0
12248,1,0
12249,2,0
12250,54,0
12251,54,0
12252,54,0
12253,194,0
12254,1,0
12255,1,0
12256,0,1
12257,1,0
12258,1,0
12259,54,0
12260,1,0
12261,0,1
12262,10,19
12263,1,0
12264,65,0
12265,1,0
12266,1,0
12267,0,1
12268,2,13
12269,0,2
12270,12,0
12271,5,0
12272,1,0
12273,3,0
12274,76,0
12275,1,0
12276,24,0
12277,1,0
12278,32,1
12279,75,0
12280,10,1
12281,0,3
12282,0,3
12283,0,1
12284,1,0
12285,1,0
12286,2,0
12287,21,1
12288,34,0
12289,0,4
12290,1,0
12291,45,0
12292,1,0
12293,1,0
12294,1,1
12295,1,0
12296,1,0
12297,1,0
12298,1,0
12299,14,0
12300,2,0
12301,5,1
12302,1,0
12303,1,0
12304,1,0
12305,2,0
12306,0,2
12307,179,0
12308,1,0
12309,179,0
12310,0,1
12311,59,0
12312,1,0
12313,1,0
12314,5,0
12315,32,0
12316,30,0
12317,179,0
12318,24,0
12319,24,0
12320,1,0
12321,111,0
12322,1,0
12323,1,0
12324,0,2
12325,37,0
12326,62,1
12327,0,1
12328,2,0
12329,1,0
12330,1,0
12331,0,3
12332,1,0
12333,2,0
12334,21,0
12335,0,1
12336,1,0
12337,1,0
12338,2,0
12339,1,1
12340,1,0
12341,111,0
12342,1,0
12343,32,0
12344,0,1
12345,1,0
12346,1,0
12347,47,0
12348,1,0
12349,1,0
12350,53,0
12351,4,0
12352,0,1
12353,1,0
12354,1,0
12355,3,0
12356,4,0
12357,111,0
12358,1,0
12359,2,0
12360,12,0
12361,1,0
12362,44,0
12363,22,0
12364,1,0
12365,4,0
12366,34,0
12367,51,18
12368,2,0
12369,38,0
12370,0,3
12371,1,1
12372,2,0
12373,0,3
12374,1,0
12375,1,0
12376,10,19
12377,1,0
12378,24,0
12379,194,0
12380,1,0
12381,1,0
12382,0,11
12383,0,4
12384,18,0
12385,4,0
12386,1,0
12387,1,0
12388,64,0
12389,1,0
12390,1,0
12391,54,0
12392,54,0
12393,54,0
12394,53,0
12395,0,2
12396,1,0
12397,0,3
12398,0,1
12399,24,0
12400,2,0
12401,5,0
12402,1,0
12403,0,1
12404,3,0
12405,9,0
12406,53,0
12407,54,0
12408,179,0
12409,1,0
12410,1,0
12411,1,0
12412,1,0
12413,1,0
12414,6,0
12415,4,0
12416,7,0
12417,1,0
12418,1,0
12419,0,2
12420,194,0
12421,0,1
12422,1,0
12423,1,0
12424,2,0
12425,1,0
12426,10,14
12427,0,1
12428,1,0
12429,2,0
12430,1,0
12431,6,0
12432,12,0
12433,18,2
12434,18,2
12435,7,0
12436,46,0
12437,1,0
12438,2,0
12439,1,0
12440,1,0
12441,34,0
12442,0,1
12443,21,0
12444,194,0
12445,3,0
12446,1,0
12447,1,0
12448,1,0
12449,34,0
12450,53,0
12451,25,0
12452,1,0
12453,26,0
12454,1,1
12455,26,0
12456,32,0
12457,32,0
12458,2,0
12459,1,0
12460,3,0
12461,47,0
12462,1,0
12463,2,0
12464,1,0
12465,1,0
12466,1,0
12467,1,0
12468,3,0
12469,46,0
12470,34,0
12471,1,0
12472,1,0
12473,24,0
12474,23,0
12475,2,4
12476,4,0
12477,2,0
12478,0,1
12479,1,0
12480,51,18
12481,2,0
12482,1,0
12483,179,0
12484,1,0
12485,1,0
12486,1,0
12487,1,0
12488,37,0
12489,59,0
12490,1,0
12491,1,0
12492,1,1
12493,0,2
12494,9,0
12495,34,0
12496,1,0
12497,1,0
12498,1,0
12499,1,0
12500,34,0
12501,46,0
12502,54,0
12503,23,0
12504,44,0
12505,2,0
12506,1,0
12507,1,0
12508,3,0
12509,53,0
12510,10,19
12511,62,1
12512,5,1
12513,1,0
12514,1,0
12515,5,0
12516,7,0
12517,54,0
12518,16,0
12519,1,0
12520,11,162
12521,11,162
12522,3,0
12523,76,0
12524,1,0
12525,70,0
12526,54,0
12527,54,0
12528,54,0
12529,54,0
12530,54,0
12531,54,0
12532,54,0
12533,54,0
12534,1,0
12535,66,0
12536,0,1
12537,2,0
12538,1,0
12539,1,0
12540,0,7
12541,65,0
12542,1,0
12543,0,4
12544,54,0
12545,54,0
12546,21,0
12547,1,0
12548,65,0
12549,1,0
12550,1,0
12551,32,0
12552,1,0
12553,1,0
12554,65,0
12555,22,0
12556,22,0
12557,2,13
12558,0,1
12559,1,0
12560,1,2
12561,1,0
12562,0,1
12563,4,0
12564,1,0
12565,1,2
12566,12,0
12567,7,0
12568,11,0
12569,1,0
12570,1,1
12571,1,0
12572,1,0
12573,1,0
12574,1,0
12575,1,0
12576,7,0
12577,0,2
12578,1,0
12579,0,1
12580,11,162
12581,11,162
12582,11,162
12583,7,0
12584,0,4
12585,2,13
12586,22,0
12587,4,0
12588,54,0
12589,1,0
12590,1,0
12591,194,0
12592,11,162
12593,11,162
12594,179,0
12595,1,0
12596,33,2
12597,1,0
12598,1,0
12599,23,0
12600,1,0
12601,1,0
12602,1,0
12603,22,0
12604,1,0
12605,1,0
12606,1,1
12607,1,0
12608,3,3
12609,1,0
12610,179,0
12611,3,0
12612,10,14
12613,30,0
12614,53,0
12615,53,0
12616,1,0
12617,1,0
12618,4,0
12619,0,3
12620,1,0
12621,2,0
12622,37,0
12623,1,0
12624,0,1
12625,40,0
12626,194,0
12627,1,0
12628,32,1
12629,9,0
12630,1,0
12631,1,0
12632,11,162
12633,1,0
12634,51,18
12635,194,0
12636,106,0
12637,1,0
12638,12,0
12639,27,0
12640,1,0
12641,1,0
12642,34,0
12643,45,0
12644,1,0
12645,194,0
12646,12,0
12647,15,0
12648,1,0
12649,2,3
12650,3,0
12651,32,0
12652,0,26
12653,0,26
12654,0,26
12655,3,0
12656,12,0
12657,75,0
12658,54,0
12659,24,0
12660,1,2
12661,41,0
12662,17,9
12663,1,0
12664,1,0
12665,54,0
12666,12,0
12667,0,3
12668,85,1
12669,1,0
12670,18,0
12671,1,0
12672,21,0
12673,1,0
12674,1,0
12675,6,0
12676,0,1
12677,33,2
12678,70,0
12679,0,30
12680,1,0
12681,1,0
12682,32,1
12683,1,0
12684,25,0
12685,6,0
12686,45,0
12687,0,4
12688,18,0
12689,1,0
12690,7,0
12691,2,0
12692,66,0
12693,8,0
12694,0,1
12695,32,1
12696,27,0
12697,2,0
12698,27,1
12699,44,0
12700,2,0
12701,25,0
12702,32,1
12703,2,1
12704,53,0
12705,179,0
12706,1,0
12707,0,3
12708,0,3
12709,22,0
12710,22,0
12711,22,0
12712,65,0
12713,33,2
12714,10,3
12715,10,3
12716,0,2
12717,194,0
12718,76,0
12719,11,162
12720,11,162
12721,1,0
12722,2,0
12723,1,0
12724,21,0
12725,1,0
12726,11,162
12727,1,0
12728,1,0
12729,1,0
12730,1,0
12731,45,0
12732,11,162
12733,1,0
12734,5,0
12735,1,0
12736,1,0
12737,1,0
12738,0,1
12739,1,0
12740,1,0
12741,1,1
12742,26,0
12743,1,0
12744,1,1
12745,24,0
12746,1,0
12747,32,1
12748,1,0
12749,18,0
12750,111,0
12751,13,0
12752,1,0
12753,1,0
12754,34,0
12755,1,0
12756,65,0
12757,1,0
12758,1,0
12759,1,1
12760,2,0
12761,1,0
12762,1,0
12763,17,9
12764,53,0
12765,3,3
12766,0,1
12767,22,0
12768,46,0
12769,194,0
12770,1,0
12771,0,56
12772,0,2
12773,2,0
12774,2,0
12775,1,1
12776,1,0
12777,46,0
12778,1,0
12779,42,0
12780,24,0
12781,1,0
12782,24,0
12783,30,0
12784,1,5
12785,1,0
12786,38,0
12787,5,0
12788,2,0
12789,1,0
12790,0,1
12791,3,0
12792,65,0
12793,16,0
12794,1,0
12795,1,0
12796,5,0
12797,1,0
12798,59,0
12799,37,0
12800,17,9
12801,1,0
12802,0,2
12803,1,0
12804,22,0
12805,4,0
12806,22,0
12807,1,0
12808,32,1
12809,44,0
12810,15,0
12811,22,0
12812,3,0
12813,1,0
12814,22,0
12815,26,0
12816,37,0
12817,1,1
12818,26,0
12819,2,0
12820,24,0
12821,0,2
12822,3,0
12823,111,0
12824,5,0
12825,0,3
12826,22,0
12827,22,0
12828,27,0
12829,11,162
12830,11,162
12831,4,0
12832,1,0
12833,21,0
12834,32,1
12835,0,2
12836,3,0
12837,1,0
12838,1,0
12839,3,3
12840,51,18
12841,194,0
12842,1,0
12843,53,0
12844,11,162
12845,11,162
12846,1,1
12847,5,0
12848,54,0
12849,13,0
12850,0,1
12851,1,0
12852,1,15
12853,1,15
12854,2,0
12855,24,0
12856,22,0
12857,11,162
12858,11,162
12859,11,162
12860,11,162
12861,1,0
12862,3,0
12863,1,0
12864,22,0
12865,22,0
12866,0,3
12867,1,0
12868,1,0
12869,1,0
12870,1,0
12871,4,0
12872,0,14
12873,1,0
12874,6,0
12875,22,0
12876,22,0
12877,194,0
12878,4,0
12879,1,0
12880,0,3
12881,2,0
12882,1,0
12883,21,0
12884,0,2
12885,1,0
12886,0,9
12887,1,0
12888,1,0
12889,1,0
12890,3,0
12891,0,1
12892,3,0
12893,12,0
12894,18,2
12895,21,0
12896,29,1
12897,11,162
12898,11,162
12899,11,162
12900,1,0
12901,3,1
12902,12,0
12903,12,0
12904,42,0
12905,4,0
12906,1,0
12907,179,0
12908,1,0
12909,1,0
12910,1,0
12911,75,0
12912,5,1
12913,1,0
12914,6,0
12915,1,0
12916,6,0
12917,2,0
12918,11,162
12919,24,0
12920,1,0
12921,1,0
12922,17,0
12923,21,0
12924,1,1
12925,22,0
12926,2,0
12927,24,0
12928,1,0
12929,11,162
12930,11,162
12931,11,162
12932,30,0
12933,6,0
12934,1,0
12935,1,0
12936,0,9
12937,2,0
12938,1,0
12939,24,0
12940,1,0
12941,25,0
12942,1,0
12943,0,2
12944,0,2
12945,0,2
12946,14,0
12947,0,9
12948,4,0
12949,6,0
12950,1,0
12951,1,0
12952,34,0
12953,34,0
12954,2,0
12955,1,0
12956,1,0
12957,11,162
12958,1,0
12959,6,0
12960,70,0
12961,1,0
12962,51,18
12963,1,0
12964,1,0
12965,1,0
12966,1,0
12967,6,0
12968,194,0
12969,1,0
12970,1,0
12971,5,4
12972,1,0
12973,1,4
12974,66,0
12975,1,0
12976,33,2
12977,194,0
12978,1,0
12979,2,0
12980,21,0
12981,45,0
12982,1,0
12983,1,0
12984,14,0
12985,1,0
12986,30,0
12987,0,19
12988,3,0
12989,1,0
12990,5,0
12991,42,0
12992,32,0
12993,51,18
12994,1,0
12995,18,0
12996,0,1
12997,1,0
12998,26,0
12999,1,1
13000,21,0
13001,13,0
13002,0,19
13003,1,0
13004,1,0
13005,1,0
13006,3,0
13007,46,0
13008,111,0
13009,10,0
13010,10,0
13011,10,0
13012,7,0
13013,1,0
13014,75,0
13015,33,2
13016,4,0
13017,4,0
13018,11,162
13019,50,0
13020,1,0
13021,11,162
13022,11,162
13023,11,162
13024,11,162
13025,11,162
13026,4,0
13027,0,1
13028,6,0
13029,44,0
13030,0,1
13031,76,0
13032,1,0
13033,12,0
13034,30,0
13035,17,0
13036,179,0
13037,1,0
13038,6,0
13039,11,162
13040,1,0
13041,51,18
13042,2,0
13043,51,18
13044,51,18
13045,2,0
13046,1,0
13047,11,162
13048,70,0
13049,2,0
13050,2,0
13051,1,0
13052,9,0
13053,34,0
13054,4,0
13055,24,0
13056,1,0
13057,0,1
13058,0,1
13059,65,0
13060,0,8
13061,20,0
13062,53,0
13063,1,0
13064,4,0
13065,2,0
13066,12,0
13067,1,0
13068,1,0
13069,51,18
13070,0,1
13071,0,1
13072,8,0
13073,8,0
13074,2,0
13075,1,0
13076,0,19
13077,0,19
13078,0,19
13079,1,0
13080,12,0
13081,18,2
13082,24,0
13083,1,0
13084,29,1
13085,2,0
13086,34,0
13087,1,0
13088,1,0
13089,2,6
13090,17,0
13091,0,5
13092,1,0
13093,18,0
13094,18,0
13095,18,0
13096,1,0
13097,24,0
13098,1,0
13099,1,0
13100,70,0
13101,1,0
13102,6,0
13103,0,1
13104,1,0
13105,8,0
13106,0,1
13107,194,0
13108,24,0
13109,34,0
13110,1,0
13111,26,0
13112,1,0
13113,111,0
13114,16,0
13115,0,1
13116,1,2
13117,64,0
13118,11,162
13119,3,0
13120,2,0
13121,1,2
13122,26,0
13123,1,0
13124,2,0
13125,1,0
13126,1,3
13127,0,30
13128,1,0
13129,24,0
13130,32,1
13131,1,0
13132,24,0
13133,0,26
13134,1,0
13135,0,3
13136,54,0
13137,25,0
13138,23,0
13139,1,0
13140,24,0
13141,11,162
13142,2,0
13143,0,9
13144,24,0
13145,10,0
13146,3,0
13147,13,0
13148,66,0
13149,0,5
13150,2,0
13151,14,0
13152,2,0
13153,9,0
13154,7,0
13155,24,0
13156,179,0
13157,15,0
13158,0,26
13159,1,0
13160,1,0
13161,44,0
13162,3,0
13163,29,3
13164,3,0
13165,1,1
13166,1,0
13167,59,0
13168,1,0
13169,29,1
13170,29,1
13171,54,0
13172,3,0
13173,1,1
13174,42,0
13175,24,0
13176,54,0
13177,54,0
13178,11,162
13179,0,1
13180,0,1
13181,3,0
13182,1,0
13183,1,0
13184,3,0
13185,106,0
13186,0,4
13187,44,0
13188,0,4
13189,0,4
13190,5,0
13191,11,162
13192,11,162
13193,11,162
13194,1,0
13195,1,1
13196,3,0
13197,1,3
13198,1,0
13199,3,0
13200,8,0
13201,2,0
13202,0,2
13203,3,0
13204,11,162
13205,1,0
13206,2,0
13207,34,0
13208,4,0
13209,1,1
13210,0,1
13211,37,0
13212,7,0
13213,2,0
13214,2,0
13215,0,3
13216,3,1
13217,53,0
13218,0,2
13219,3,0
13220,4,0
13221,13,0
13222,111,0
13223,37,0
13224,25,0
13225,1,0
13226,1,0
13227,44,0
13228,0,1
13229,3,0
13230,42,0
13231,1,0
13232,1,0
13233,1,0
13234,25,0
13235,76,0
13236,2,0
13237,1,0
13238,1,0
13239,5,0
13240,0,4
13241,1,0
13242,0,4
13243,34,0
13244,5,2
13245,34,0
13246,51,18
13247,1,0
13248,9,0
13249,2,0
13250,16,0
13251,7,0
13252,1,0
13253,54,0
13254,194,0
13255,194,0
13256,1,0
13257,2,0
13258,0,9
13259,179,0
13260,0,1
13261,3,0
13262,1,0
13263,3,0
13264,1,0
13265,1,0
13266,0,9
13267,0,9
13268,0,9
13269,0,9
13270,32,0
13271,62,1
13272,76,0
13273,3,0
13274,0,2
13275,33,2
13276,4,0
13277,2,0
13278,1,0
13279,20,0
13280,85,1
13281,1,0
13282,1,0
13283,75,0
13284,1,0
13285,21,0
13286,4,0
13287,34,0
13288,34,0
13289,1,0
13290,27,0
13291,1,0
13292,13,0
13293,1,0
13294,2,0
13295,17,0
13296,41,0
13297,1,0
13298,10,19
13299,10,19
13300,10,19
13301,2,0
13302,2,0
13303,18,0
13304,1,0
13305,9,0
13306,1,0
13307,18,0
13308,1,0
13309,6,0
13310,1,0
13311,1,0
13312,26,0
13313,1,0
13314,27,0
13315,1,0
13316,1,0
13317,4,0
13318,5,0
13319,3,0
13320,0,1
13321,6,0
13322,10,0
13323,23,0
13324,1,0
13325,1,0
13326,1,0
13327,0,3
13328,1,0
13329,1,0
13330,53,0
13331,53,0
13332,53,0
13333,18,2
13334,18,2
13335,1,0
13336,1,0
13337,11,162
13338,46,0
13339,3,0
13340,1,0
13341,1,0
13342,25,0
13343,1,0
13344,1,0
13345,1,0
13346,0,4
13347,1,0
13348,1,0
13349,54,0
13350,1,0
13351,13,0
13352,0,1
13353,1,0
13354,1,0
13355,18,0
13356,2,0
13357,54,0
13358,0,1
13359,53,0
13360,10,1
13361,0,2
13362,18,0
13363,23,0
13364,18,0
13365,179,0
13366,179,0
13367,179,0
13368,1,0
13369,4,1
13370,23,0
13371,3,0
13372,6,0
13373,1,0
13374,33,2
13375,0,56
13376,1,0
13377,3,0
13378,194,0
13379,1,0
13380,1,0
13381,1,2
13382,106,0
13383,13,0
13384,0,1
13385,179,0
13386,1,0
13387,1,1
13388,1,1
13389,11,162
13390,23,0
13391,1,0
13392,25,0
13393,8,0
13394,0,3
13395,76,0
13396,76,0
13397,2,0
13398,20,0
13399,1,0
13400,0,4
13401,194,0
13402,23,0
13403,1,0
13404,16,0
13405,0,3
13406,17,0
13407,194,0
13408,0,4
13409,194,0
13410,0,2
13411,65,0
13412,5,0
13413,44,0
13414,2,0
13415,1,0
13416,1,0
13417,3,0
13418,50,0
13419,1,1
13420,1,0
13421,14,0
13422,0,4
13423,18,0
13424,18,0
13425,179,0
13426,1,8
13427,75,0
13428,17,0
13429,1,0
13430,65,0
13431,13,0
13432,1,0
13433,21,0
13434,24,0
13435,44,0
13436,1,0
13437,27,0
13438,1,0
13439,27,0
13440,64,0
13441,1,0
13442,0,1
13443,0,4
13444,0,2
13445,1,0
13446,17,0
13447,1,0
13448,1,0
13449,1,0
13450,4,0
13451,8,0
13452,1,0
13453,0,4
13454,2,0
13455,0,4
13456,0,4
13457,0,4
13458,1,0
13459,24,0
13460,3,0
13461,18,0
13462,41,0
13463,1,0
13464,1,0
13465,12,0
13466,34,0
13467,34,0
13468,1,0
13469,32,1
13470,0,4
13471,18,0
13472,106,0
13473,1,0
13474,0,4
13475,0,1
13476,1,0
13477,18,0
13478,32,1
13479,45,0
13480,1,0
13481,32,1
13482,1,0
13483,32,1
13484,111,0
13485,1,0
13486,0,30
13487,23,0
13488,21,0
13489,0,11
13490,34,0
13491,179,0
13492,0,1
13493,1,0
13494,1,0
13495,1,0
13496,1,0
13497,1,0
13498,1,0
13499,2,0
13500,1,0
13501,3,0
13502,3,0
13503,2,0
13504,1,0
13505,27,1
13506,2,2
13507,1,0
13508,1,0
13509,1,0
13510,1,0
13511,1,0
13512,1,0
13513,1,0
13514,0,1
13515,2,0
13516,0,3
13517,0,3
13518,1,0
13519,1,0
13520,1,0
13521,0,26
13522,7,0
13523,1,0
13524,2,0
13525,1,0
13526,5,3
13527,20,0
13528,1,0
13529,0,1
13530,46,0
13531,4,0
13532,0,1
13533,65,0
13534,0,1
13535,0,1
13536,10,1
13537,0,26
13538,1,0
13539,4,0
13540,36,0
13541,32,1
13542,32,1
13543,0,1
13544,1,0
13545,37,0
13546,0,0
13547,53,0
13548,3,0
13549,179,0
13550,179,0
13551,179,0
13552,2,0
13553,21,0
13554,1,0
13555,0,1
13556,38,0
13557,1,0
13558,0,1
13559,53,0
13560,1,0
13561,9,0
13562,1,0
13563,44,0
13564,0,1
13565,1,0
13566,14,0
13567,179,0
13568,26,0
13569,65,0
13570,40,0
13571,1,0
13572,2,0
13573,1,1
13574,0,1
13575,86,15
13576,1,0
13577,1,0
13578,1,1
13579,86,15
13580,1,0
13581,1,0
13582,4,0
13583,9,0
13584,7,0
13585,1,0
13586,3,0
13587,5,0
13588,7,0
13589,1,0
13590,14,0
13591,1,0
13592,37,0
13593,37,0
13594,1,0
13595,32,1
13596,32,1
13597,0,1
13598,10,0
13599,0,1
13600,1,2
13601,1,0
13602,1,0
13603,42,0
13604,7,0
13605,5,0
13606,1,0
13607,41,0
13608,106,0
13609,106,0
13610,32,0
13611,4,0
13612,11,0
13613,0,1
13614,0,1
13615,1,0
13616,17,0
13617,6,0
13618,1,0
13619,1,0
13620,10,1
13621,62,1
13622,2,6
13623,1,0
13624,54,0
13625,11,162
13626,42,0
13627,0,1
13628,1,0
13629,27,0
13630,5,4
13631,1,0
13632,1,0
13633,62,1
13634,30,0
13635,27,0
13636,0,0
13637,0,1
13638,2,0
13639,7,0
13640,1,1
13641,2,0
13642,1,0
13643,3,1
13644,1,0
13645,6,0
13646,18,0
13647,24,0
13648,1,0
13649,1,1
13650,1,0
13651,0,3
13652,2,0
13653,1,0
13654,1,0
13655,1,0
13656,1,0
13657,12,0
13658,1,0
13659,1,0
13660,0,1
13661,1,0
13662,3,0
13663,1,0
13664,1,0
13665,1,0
13666,3,0
13667,7,0
13668,7,0
13669,25,0
13670,1,0
13671,0,4
13672,27,0
13673,27,0
13674,1,0
13675,9,0
13676,2,0
13677,1,0
13678,0,1
13679,1,0
13680,0,4
13681,0,1
13682,1,0
13683,0,0
13684,1,0
13685,9,0
13686,1,2
13687,1,0
13688,66,0
13689,66,0
13690,0,1
13691,2,0
13692,66,0
13693,1,2
13694,14,2
13695,21,0
13696,0,4
13697,64,0
13698,14,0
13699,59,0
13700,2,6
13701,1,0
13702,1,0
13703,76,0
13704,24,0
13705,1,0
13706,1,0
13707,1,0
13708,1,0
13709,32,1
13710,53,0
13711,1,0
13712,1,0
13713,1,0
13714,4,0
13715,1,0
13716,21,0
13717,24,0
13718,1,1
13719,0,2
13720,37,0
13721,41,0
13722,30,0
13723,65,0
13724,1,0
13725,1,0
13726,24,0
13727,37,0
13728,30,0
13729,1,0
13730,1,3
13731,6,5
13732,1,0
13733,65,0
13734,0,1
13735,1,0
13736,6,0
13737,53,0
13738,1,0
13739,53,0
13740,2,0
13741,4,0
13742,32,1
13743,1,0
13744,44,0
13745,1,0
13746,0,2
13747,1,0
13748,70,0
13749,2,2
13750,76,0
13751,11,162
13752,11,162
13753,24,0
13754,0,1
13755,11,162
13756,1,0
13757,1,0
13758,1,0
13759,24,0
13760,17,0
13761,33,2
13762,24,0
13763,0,3
13764,53,0
13765,1,0
13766,24,0
13767,2,0
13768,24,0
13769,1,0
13770,0,11
13771,0,7
13772,1,0
13773,4,0
13774,17,0
13775,106,0
13776,6,5
13777,1,0
13778,86,15
13779,2,0
13780,0,4
13781,1,0
13782,47,0
13783,1,0
13784,8,5
13785,11,162
13786,1,0
13787,41,0
13788,8,0
13789,4,0
13790,1,1
13791,64,0
13792,11,162
13793,9,0
13794,76,0
13795,14,0
13796,1,0
13797,26,0
13798,44,0
13799,4,0
13800,1,0
13801,16,0
13802,0,18
13803,0,18
13804,1,0
13805,54,0
13806,2,0
13807,111,0
13808,1,0
13809,11,162
13810,1,0
13811,23,0
13812,0,1
13813,1,0
13814,0,18
13815,0,18
13816,1,0
13817,1,0
13818,1,0
13819,45,0
13820,65,0
13821,0,1
13822,27,0
13823,5,0
13824,5,0
13825,111,0
13826,5,0
13827,0,1
13828,5,0
13829,37,0
13830,0,2
13831,1,0
13832,1,0
13833,1,0
13834,53,0
13835,1,0
13836,1,15
13837,1,15
13838,2,0
13839,1,0
13840,1,0
13841,9,0
13842,1,0
13843,2,0
13844,1,0
13845,1,0
13846,2,3
13847,26,0
13848,1,0
13849,62,1
13850,1,0
13851,0,4
13852,21,0
13853,0,1
13854,3,0
13855,1,0
13856,2,0
13857,1,0
13858,8,0
13859,86,15
13860,1,0
13861,27,0
13862,2,0
13863,2,0
13864,1,0
13865,24,0
13866,21,0
13867,0,1
13868,1,0
13869,42,0
13870,1,2
13871,179,0
13872,1,0
13873,1,0
13874,1,0
13875,7,0
13876,1,0
13877,86,15
13878,2,0
13879,8,0
13880,2,0
13881,2,7
13882,15,0
13883,15,0
13884,2,0
13885,7,0
13886,10,0
13887,1,0
13888,0,19
13889,1,0
13890,1,0
13891,0,5
13892,0,1
13893,1,0
13894,1,4
13895,1,0
13896,20,0
13897,1,4
13898,1,4
13899,1,4
13900,30,0
13901,44,0
13902,44,0
13903,1,0
13904,1,8
13905,0,1
13906,1,0
13907,26,0
13908,0,1
13909,1,0
13910,0,3
13911,2,0
13912,70,0
13913,1,0
13914,1,0
13915,11,0
13916,53,0
13917,12,0
13918,2,0
13919,0,3
13920,36,0
13921,1,0
13922,1,2
13923,2,0
13924,9,0
13925,2,0
13926,9,0
13927,0,1
13928,0,1
13929,12,0
13930,0,1
13931,6,0
13932,6,0
13933,2,0
13934,47,0
13935,18,0
13936,0,3
13937,1,0
13938,2,4
13939,18,0
13940,65,0
13941,111,0
13942,106,0
13943,1,0
13944,32,0
13945,0,1
13946,1,0
13947,1,0
13948,12,0
13949,4,0
13950,1,0
13951,1,0
13952,65,0
13953,179,0
13954,8,0
13955,1,0
13956,111,0
13957,4,0
13958,70,0
13959,1,0
13960,4,0
13961,36,0
13962,24,0
13963,42,0
13964,0,1
13965,0,3
13966,3,0
13967,1,1
13968,0,1
13969,1,0
13970,0,1
13971,18,0
13972,24,0
13973,2,0
13974,7,0
13975,13,0
13976,18,0
13977,3,0
13978,2,0
13979,1,0
13980,1,4
13981,2,0
13982,2,0
13983,1,0
13984,17,0
13985,1,0
13986,1,3
13987,17,0
13988,0,1
13989,1,0
13990,1,0
13991,10,0
13992,1,0
13993,1,0
13994,9,0
13995,7,0
13996,1,0
13997,10,0
13998,24,0
13999,17,0
14000,17,0
14001,18,0
14002,1,3
14003,2,4
14004,2,4
14005,11,0
14006,0,1
14007,1,3
14008,1,0
14009,64,0
14010,1,0
14011,1,0
14012,2,0
14013,44,0
14014,1,2
14015,1,1
14016,11,0
14017,0,3
14018,1,0
14019,1,0
14020,1,3
14021,21,0
14022,5,0
14023,0,1
14024,1,0
14025,179,0
14026,1,0
14027,1,1
14028,179,0
14029,1,0
14030,27,0
14031,59,0
14032,1,0
14033,30,0
14034,62,1
14035,8,0
14036,5,0
14037,1,0
14038,179,0
14039,85,1
14040,1,0
14041,3,0
14042,13,0
14043,1,1
14044,1,2
14045,2,3
14046,86,15
14047,8,0
14048,8,0
14049,2,0
14050,6,0
14051,6,0
14052,1,2
14053,1,0
14054,0,1
14055,53,0
14056,53,0
14057,1,0
14058,4,0
14059,0,1
14060,2,0
14061,13,0
14062,37,0
14063,10,0
14064,42,0
14065,8,0
14066,44,0
14067,1,0
14068,18,0
14069,3,0
14070,179,0
14071,54,0
14072,1,0
14073,1,0
14074,1,0
14075,1,0
14076,65,0
14077,6,0
14078,24,0
14079,15,0
14080,6,0
14081,9,0
